#name (cmd = mergePeaks -d given Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chrX-13890081-1	chrX	13890081	13890081	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13771	
Merged-chrX-13924073-1	chrX	13924073	13924073	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13774	
Merged-chrU-85891-1	chrU	85891	85891	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12177	
Merged-chrU-544516-1	chrU	544516	544516	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12185	
Merged-chrU-913592-1	chrU	913592	913592	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12188	
Merged-chr3L-10299968-1	chr3L	10299968	10299968	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6704	
Merged-chr3L-10301195-1	chr3L	10301195	10301195	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6705	
Merged-chrX-14128314-1	chrX	14128314	14128314	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13792	
Merged-chr2R-18681524-1	chr2R	18681524	18681524	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5101	
Merged-chrX-14373769-1	chrX	14373769	14373769	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13797	
Merged-chrU-1064793-1	chrU	1064793	1064793	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12190	
Merged-chr2L-5907097-1	chr2L	5907097	5907097	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_670a	
Merged-chr2L-5907396-1	chr2L	5907396	5907396	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_670b	
Merged-chr2L-5907465-1	chr2L	5907465	5907465	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_670c	
Merged-chrU-1091858-1	chrU	1091858	1091858	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12193	
Merged-chr2L-5907608-1	chr2L	5907608	5907608	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_670d	
Merged-chrU-1240945-1	chrU	1240945	1240945	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12195	
Merged-chr3L-10406639-1	chr3L	10406639	10406639	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6713	
Merged-chr3L-10509146-1	chr3L	10509146	10509146	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6717	
Merged-chr2R-18736496-1	chr2R	18736496	18736496	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5111	
Merged-chr2R-18742526-1	chr2R	18742526	18742526	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5114	
Merged-chr2R-18770639-1	chr2R	18770639	18770639	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5119	
Merged-chr2L-5921206-1	chr2L	5921206	5921206	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_671c	
Merged-chr3L-10512193-1	chr3L	10512193	10512193	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6722	
Merged-chr3L-10524026-1	chr3L	10524026	10524026	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6723	
Merged-chr3L-10524491-1	chr3L	10524491	10524491	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6724	
Merged-chr2L-4463486-1	chr2L	4463486	4463486	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_511a	
Merged-chr2R-18776365-1	chr2R	18776365	18776365	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5120	
Merged-chr2R-18825914-1	chr2R	18825914	18825914	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5126	
Merged-chr3L-10624876-1	chr3L	10624876	10624876	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6730	
Merged-chr3L-10657881-1	chr3L	10657881	10657881	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6732	
Merged-chr2R-18992985-1	chr2R	18992985	18992985	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5136	
Merged-chr2R-19047239-1	chr2R	19047239	19047239	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5139	
Merged-chr3L-10730346-1	chr3L	10730346	10730346	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6742	
Merged-chr2R-19092301-1	chr2R	19092301	19092301	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5143	
Merged-chr2R-19105286-1	chr2R	19105286	19105286	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5144	
Merged-chr2L-5948949-1	chr2L	5948949	5948949	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_674b	
Merged-chr3L-10872151-1	chr3L	10872151	10872151	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6752	
Merged-chr3L-10878037-1	chr3L	10878037	10878037	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6754	
Merged-chr3L-10953875-1	chr3L	10953875	10953875	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6756	
Merged-chr3L-11000805-1	chr3L	11000805	11000805	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6758	
Merged-chr2R-19137886-1	chr2R	19137886	19137886	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5150	
Merged-chr2R-19160059-1	chr2R	19160059	19160059	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5152	
Merged-chr2R-19182736-1	chr2R	19182736	19182736	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5153	
Merged-chr2R-19183162-1	chr2R	19183162	19183162	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5154	
Merged-chr2R-19254434-1	chr2R	19254434	19254434	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5158	
Merged-chr3L-21483642-1	chr3L	21483642	21483642	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8160a	
Merged-chr3L-21484052-1	chr3L	21484052	21484052	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8160d	
Merged-chr3L-11003978-1	chr3L	11003978	11003978	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6762	
Merged-chr2R-19273974-1	chr2R	19273974	19273974	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5161	
Merged-chr2R-19410578-1	chr2R	19410578	19410578	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5163	
Merged-chr2R-19428619-1	chr2R	19428619	19428619	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5168	
Merged-chr2R-19434751-1	chr2R	19434751	19434751	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5169	
Merged-chr3L-11058097-1	chr3L	11058097	11058097	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6772	
Merged-chr2L-4551721-1	chr2L	4551721	4551721	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_516a	
Merged-chr3R-4864664-1	chr3R	4864664	4864664	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9203b	
Merged-chr2R-19459496-1	chr2R	19459496	19459496	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5178	
Merged-chrX-10218183-1	chrX	10218183	10218183	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13372a	
Merged-chr3L-21490378-1	chr3L	21490378	21490378	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8162a	
Merged-chr3L-21490597-1	chr3L	21490597	21490597	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8162b	
Merged-chr3L-11078585-1	chr3L	11078585	11078585	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6780	
Merged-chr3L-11091267-1	chr3L	11091267	11091267	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6787	
Merged-chr3L-11091727-1	chr3L	11091727	11091727	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6788	
Merged-chr2R-19509038-1	chr2R	19509038	19509038	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5184	
Merged-chrX-10218562-1	chrX	10218562	10218562	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13373a	
Merged-chr3R-5874000-1	chr3R	5874000	5874000	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9365a	
Merged-chr3L-11119409-1	chr3L	11119409	11119409	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6794	
Merged-chr3R-5874381-1	chr3R	5874381	5874381	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9365c	
Merged-chr3R-5874499-1	chr3R	5874499	5874499	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9365d	
Merged-chr3L-11158107-1	chr3L	11158107	11158107	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6797	
Merged-chr2R-19537995-1	chr2R	19537995	19537995	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5192	
Merged-chr2R-19543482-1	chr2R	19543482	19543482	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5193	
Merged-chr3R-19578587-1	chr3R	19578587	19578587	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10983b	
Merged-chr4-340212-1	chr4	340212	340212	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12013a	
Merged-chr3L-12602402-1	chr3L	12602402	12602402	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6976a	
Merged-chr3L-12602507-1	chr3L	12602507	12602507	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6976b	
Merged-chr3L-12602618-1	chr3L	12602618	12602618	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6976c	
Merged-chr2R-4778935-1	chr2R	4778935	4778935	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3211b	
Merged-chr2R-4779002-1	chr2R	4779002	4779002	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3211c	
Merged-chr2R-4781082-1	chr2R	4781082	4781082	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3212a	
Merged-chr2R-4781336-1	chr2R	4781336	4781336	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3212b	
Merged-chr2R-5839702-1	chr2R	5839702	5839702	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3374b	
Merged-chr3L-1772804-1	chr3L	1772804	1772804	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5779b	
Merged-chr3R-18029348-1	chr3R	18029348	18029348	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10829a	
Merged-chrU-250555-1	chrU	250555	250555	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12179a	
Merged-chr3R-18029404-1	chr3R	18029404	18029404	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10829b	
Merged-chr2L-22874639-1	chr2L	22874639	22874639	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2701	
Merged-chr2L-22912395-1	chr2L	22912395	22912395	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2703	
Merged-chr2L-22919830-1	chr2L	22919830	22919830	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2704	
Merged-chr2L-22976756-1	chr2L	22976756	22976756	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2709	
Merged-chr2L-8758666-1	chr2L	8758666	8758666	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1102	
Merged-chr2LHet-196443-1	chr2LHet	196443	196443	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2713	
Merged-chr2LHet-244461-1	chr2LHet	244461	244461	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2714	
Merged-chr2LHet-245563-1	chr2LHet	245563	245563	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2715	
Merged-chr2L-8942907-1	chr2L	8942907	8942907	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1116	
Merged-chr2L-8949972-1	chr2L	8949972	8949972	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1118	
Merged-chr3R-2988166-1	chr3R	2988166	2988166	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8970a	
Merged-chr3R-2988648-1	chr3R	2988648	2988648	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8970c	
Merged-chr2R-94278-1	chr2R	94278	94278	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2721	
Merged-chr2R-212409-1	chr2R	212409	212409	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2727	
Merged-chr2R-313783-1	chr2R	313783	313783	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2729	
Merged-chr2L-8950702-1	chr2L	8950702	8950702	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1120	
Merged-chr2R-437332-1	chr2R	437332	437332	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2733	
Merged-chr2R-496409-1	chr2R	496409	496409	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2735	
Merged-chr2L-600827-1	chr2L	600827	600827	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_112b	
Merged-chr2L-600896-1	chr2L	600896	600896	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_112c	
Merged-chr2L-9117612-1	chr2L	9117612	9117612	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1130	
Merged-chr2L-9125780-1	chr2L	9125780	9125780	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1135	
Merged-chr2L-9148786-1	chr2L	9148786	9148786	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1139	
Merged-chr2R-590389-1	chr2R	590389	590389	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2744	
Merged-chr2L-9150297-1	chr2L	9150297	9150297	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1140	
Merged-chr2L-9177760-1	chr2L	9177760	9177760	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1148	
Merged-chrX-6737950-1	chrX	6737950	6737950	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12982a	
Merged-chrX-6738014-1	chrX	6738014	6738014	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12982b	
Merged-chr2L-9205389-1	chr2L	9205389	9205389	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1152	
Merged-chr2R-965601-1	chr2R	965601	965601	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2761	
Merged-chr2R-1008086-1	chr2R	1008086	1008086	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2764	
Merged-chr2R-1026255-1	chr2R	1026255	1026255	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2769	
Merged-chr3L-9118841-1	chr3L	9118841	9118841	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6571b	
Merged-chr2R-1071716-1	chr2R	1071716	1071716	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2774	
Merged-chr2R-1092937-1	chr2R	1092937	1092937	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2775	
Merged-chr2L-9494852-1	chr2L	9494852	9494852	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1175	
Merged-chr2L-9502403-1	chr2L	9502403	9502403	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1179	
Merged-chr2R-1147414-1	chr2R	1147414	1147414	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2781	
Merged-chr2R-1239665-1	chr2R	1239665	1239665	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2787	
Merged-chrX-16213778-1	chrX	16213778	16213778	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14014d	
Merged-chr2R-1496128-1	chr2R	1496128	1496128	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2797	
Merged-chr2R-11430165-1	chr2R	11430165	11430165	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4170b	
Merged-chr3L-9127634-1	chr3L	9127634	9127634	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6574b	
Merged-chr3R-25329256-1	chr3R	25329256	25329256	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11624b	
Merged-chr2R-10190339-1	chr2R	10190339	10190339	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4010a	
Merged-chr2R-10190420-1	chr2R	10190420	10190420	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4010b	
Merged-chr3L-17400769-1	chr3L	17400769	17400769	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7616d	
Merged-chr3L-17400981-1	chr3L	17400981	17400981	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7616e	
Merged-chr2R-1640619-1	chr2R	1640619	1640619	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2821b	
Merged-chr2R-1640762-1	chr2R	1640762	1640762	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2821c	
Merged-chr2R-20791670-1	chr2R	20791670	20791670	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5373d	
Merged-chr3R-14421879-1	chr3R	14421879	14421879	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10423b	
Merged-chrX-5431265-1	chrX	5431265	5431265	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12828b	
Merged-chr2R-2858947-1	chr2R	2858947	2858947	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2983a	
Merged-chr2R-2859102-1	chr2R	2859102	2859102	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2983b	
Merged-chr3R-26631745-1	chr3R	26631745	26631745	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11787b	
Merged-chr3R-26631853-1	chr3R	26631853	26631853	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11787c	
Merged-chr2L-12618753-1	chr2L	12618753	12618753	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1621b	
Merged-chr2L-12618822-1	chr2L	12618822	12618822	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1621c	
Merged-chr2L-12618894-1	chr2L	12618894	12618894	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1621d	
Merged-chr3R-14483737-1	chr3R	14483737	14483737	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10425b	
Merged-chr2R-2867935-1	chr2R	2867935	2867935	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2984a	
Merged-chr2R-2867999-1	chr2R	2867999	2867999	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2984b	
Merged-chr3R-14484257-1	chr3R	14484257	14484257	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10426a	
Merged-chr2R-10195596-1	chr2R	10195596	10195596	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4014a	
Merged-chr2R-10195694-1	chr2R	10195694	10195694	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4014b	
Merged-chr2R-2873162-1	chr2R	2873162	2873162	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2986b	
Merged-chr2R-10200202-1	chr2R	10200202	10200202	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4016b	
Merged-chr2R-10200371-1	chr2R	10200371	10200371	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4016c	
Merged-chr2R-2879914-1	chr2R	2879914	2879914	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2987a	
Merged-chr3R-16135535-1	chr3R	16135535	16135535	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10589b	
Merged-chr2R-19750043-1	chr2R	19750043	19750043	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5219a	
Merged-chr2R-1669711-1	chr2R	1669711	1669711	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2828b	
Merged-chr2R-1669789-1	chr2R	1669789	1669789	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2828c	
Merged-chr2R-2896181-1	chr2R	2896181	2896181	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2989a	
Merged-chr2R-2896252-1	chr2R	2896252	2896252	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2989b	
Merged-chr3R-4859920-1	chr3R	4859920	4859920	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9201	
Merged-chr3R-4872895-1	chr3R	4872895	4872895	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9206	
Merged-chr2L-12658946-1	chr2L	12658946	12658946	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1628b	
Merged-chr2L-7543934-1	chr2L	7543934	7543934	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_920b	
Merged-chr3R-5054049-1	chr3R	5054049	5054049	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9219	
Merged-chr3R-5063382-1	chr3R	5063382	5063382	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9225	
Merged-chr3R-5161560-1	chr3R	5161560	5161560	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9236	
Merged-chr3R-5167024-1	chr3R	5167024	5167024	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9239	
Merged-chr3R-5244283-1	chr3R	5244283	5244283	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9256	
Merged-chr3R-5247420-1	chr3R	5247420	5247420	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9258	
