#name (cmd = mergePeaks -d 50 Elba1_ChIPnexus_sumit_q10.bed Elba2_ChIPnexus_sumit_q5.bed Elba3_ChIPnexus_sumit_q10.bed Insv_ChIPnexus_sumit_q10.bed -venn chipseq_50_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	Elba1_ChIPnexus_sumit_q10.bed	Elba2_ChIPnexus_sumit_q5.bed	Elba3_ChIPnexus_sumit_q10.bed	Insv_ChIPnexus_sumit_q10.bed
Merged-chr3R-11234748-1	chr3R	11234723	11234773	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10008	
Merged-chr3R-11518458-1	chr3R	11518433	11518483	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10035	
Merged-chr2L-19865982-1	chr2L	19865957	19866007	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2366b	
Merged-chr3R-11791139-1	chr3R	11791114	11791164	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10055	
Merged-chr2L-19866782-1	chr2L	19866757	19866807	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2367a	
Merged-chr3R-25635901-1	chr3R	25635876	25635926	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11672	
Merged-chr3R-25761626-1	chr3R	25761601	25761651	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11687	
Merged-chr3R-25820995-1	chr3R	25820970	25821020	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11689	
Merged-chr3R-11972770-1	chr3R	11972745	11972795	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10088	
Merged-chr2R-14595121-1	chr2R	14595096	14595146	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4604	
Merged-chr2L-9454593-1	chr2L	9454568	9454618	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1168b	
Merged-chr2L-9454779-1	chr2L	9454754	9454804	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1168d	
Merged-chr3R-12010411-1	chr3R	12010386	12010436	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10092	
Merged-chr2L-2576849-1	chr2L	2576824	2576874	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_303b	
Merged-chr2R-3333255-1	chr2R	3333230	3333280	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3041	
Merged-chr2R-15179667-1	chr2R	15179642	15179692	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4654	
Merged-chr2R-3400251-1	chr2R	3400226	3400276	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3059	
Merged-chr2R-15270888-1	chr2R	15270863	15270913	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4664	
Merged-chr2L-2585371-1	chr2L	2585346	2585396	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_305b	
Merged-chr2R-3420710-1	chr2R	3420685	3420735	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3064	
Merged-chr2R-15309981-1	chr2R	15309956	15310006	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4671	
Merged-chr2R-3468101-1	chr2R	3468076	3468126	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3070	
Merged-chr2R-3521752-1	chr2R	3521727	3521777	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3075	
Merged-chr3R-17444227-1	chr3R	17444202	17444252	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10771b	
Merged-chr2R-3580605-1	chr2R	3580580	3580630	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3081	
Merged-chr2L-2740060-1	chr2L	2740035	2740085	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_308b	
Merged-chr2L-2740179-1	chr2L	2740154	2740204	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_308c	
Merged-chr2R-3694291-1	chr2R	3694266	3694316	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3092	
Merged-chr2R-3712994-1	chr2R	3712969	3713019	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3095	
Merged-chr3L-11013267-1	chr3L	11013242	11013292	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6764a	
Merged-chr3R-16447631-1	chr3R	16447606	16447656	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10614a	
Merged-chr2L-16352039-1	chr2L	16352014	16352064	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1971b	
Merged-chr2L-16352129-1	chr2L	16352104	16352154	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1971c	
Merged-chr3L-378940-1	chr3L	378915	378965	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5567b	
Merged-chr3L-7354104-1	chr3L	7354079	7354129	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6361a	
Merged-chr3R-22976725-1	chr3R	22976700	22976750	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11411a	
Merged-chr3R-11051072-1	chr3R	11051047	11051097	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9967b	
Merged-chr3L-15722686-1	chr3L	15722661	15722711	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7403b	
Merged-chr3R-12708584-1	chr3R	12708559	12708609	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10210b	
Merged-chr3R-14009222-1	chr3R	14009197	14009247	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10371b	
Merged-chr3L-7361711-1	chr3L	7361686	7361736	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6363c	
Merged-chrX-16964808-1	chrX	16964783	16964833	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14107	
Merged-chr3R-14024303-1	chr3R	14024278	14024328	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10376b	
Merged-chr3R-14024637-1	chr3R	14024612	14024662	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10377b	
Merged-chrX-17195925-1	chrX	17195900	17195950	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14146	
Merged-chrX-17316166-1	chrX	17316141	17316191	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14162	
Merged-chr3R-12744857-1	chr3R	12744832	12744882	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10219b	
Merged-chr3R-12744999-1	chr3R	12744974	12745024	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10219c	
Merged-chrX-17530006-1	chrX	17529981	17530031	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14180	
Merged-chr3R-1342895-1	chr3R	1342870	1342920	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8719	
Merged-chr3L-13966634-1	chr3L	13966609	13966659	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7120	
Merged-chr3L-14003040-1	chr3L	14003015	14003065	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7129	
Merged-chr3L-14104065-1	chr3L	14104040	14104090	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7148	
Merged-chr3L-14107678-1	chr3L	14107653	14107703	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7149	
Merged-chr3L-14154552-1	chr3L	14154527	14154577	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7158	
Merged-chr3L-14155864-1	chr3L	14155839	14155889	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7160	
Merged-chr3R-6201197-1	chr3R	6201172	6201222	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9402b	
Merged-chr3L-14184007-1	chr3L	14183982	14184032	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7166	
Merged-chr3R-1550630-1	chr3R	1550605	1550655	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8779	
Merged-chr3R-6203523-1	chr3R	6203498	6203548	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9403a	
Merged-chr3L-14388714-1	chr3L	14388689	14388739	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7188	
Merged-chr3R-20639490-1	chr3R	20639465	20639515	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11171a	
Merged-chrX-11901808-1	chrX	11901783	11901833	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13575c	
Merged-chr3L-23233630-1	chr3L	23233605	23233655	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8366b	
Merged-chr3R-12069588-1	chr3R	12069563	12069613	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10104	
Merged-chr3L-14184720-1	chr3L	14184695	14184745	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7167c	
Merged-chr3R-12099618-1	chr3R	12099593	12099643	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10112	
Merged-chr3R-26007975-1	chr3R	26007950	26008000	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11723	
Merged-chr3R-26009533-1	chr3R	26009508	26009558	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11724	
Merged-chr3R-26057707-1	chr3R	26057682	26057732	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11732	
Merged-chr3R-12267382-1	chr3R	12267357	12267407	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10134	
Merged-chr3R-12269477-1	chr3R	12269452	12269502	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10136	
Merged-chr3R-12292226-1	chr3R	12292201	12292251	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10142	
Merged-chr3R-12323156-1	chr3R	12323131	12323181	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10146	
Merged-chr3R-26425371-1	chr3R	26425346	26425396	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11773	
Merged-chr3R-12530404-1	chr3R	12530379	12530429	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10174	
Merged-chr2L-19958674-1	chr2L	19958649	19958699	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2379a	
Merged-chr3R-12566448-1	chr3R	12566423	12566473	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10181	
Merged-chr3R-12651094-1	chr3R	12651069	12651119	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10196	
Merged-chr2R-3853565-1	chr2R	3853540	3853590	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3111	
Merged-chr2R-3941415-1	chr2R	3941390	3941440	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3127	
Merged-chr3L-20349989-1	chr3L	20349964	20350014	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7970b	
Merged-chr3L-19169866-1	chr3L	19169841	19169891	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7810a	
Merged-chr2R-4130822-1	chr2R	4130797	4130847	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3168	
Merged-chr3L-9440502-1	chr3L	9440477	9440527	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6611c	
Merged-chr2R-16114290-1	chr2R	16114265	16114315	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4774	
Merged-chr3R-27094139-1	chr3R	27094114	27094164	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11822c	
Merged-chr2R-16148496-1	chr2R	16148471	16148521	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4781	
Merged-chr2R-16150311-1	chr2R	16150286	16150336	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4782	
Merged-chr2R-16160141-1	chr2R	16160116	16160166	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4785	
Merged-chr2R-16166396-1	chr2R	16166371	16166421	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4788	
Merged-chr2R-21129264-1	chr2R	21129239	21129289	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_5411b	
Merged-chr2R-16174998-1	chr2R	16174973	16175023	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4791	
Merged-chr2R-16212265-1	chr2R	16212240	16212290	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4798	
Merged-chrX-17721073-1	chrX	17721048	17721098	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14215c	
Merged-chr2R-12846308-1	chr2R	12846283	12846333	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4371b	
Merged-chr3R-17486643-1	chr3R	17486618	17486668	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10784a	
Merged-chr4-168242-1	chr4	168217	168267	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11987b	
Merged-chrX-8165503-1	chrX	8165478	8165528	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13177b	
Merged-chr3L-19254456-1	chr3L	19254431	19254481	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7819a	
Merged-chr3L-19254538-1	chr3L	19254513	19254563	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7819b	
Merged-chr3R-27231499-1	chr3R	27231474	27231524	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11828c	
Merged-chr3L-9461153-1	chr3L	9461128	9461178	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6619b	
Merged-chr3R-666819-1	chr3R	666794	666844	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8613a	
Merged-chr3R-24948994-1	chr3R	24948969	24949019	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11584a	
Merged-chr2R-8872433-1	chr2R	8872408	8872458	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3823a	
Merged-chr2L-21866604-1	chr2L	21866579	21866629	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_2622b	
Merged-chr3L-16838519-1	chr3L	16838494	16838544	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7578a	
Merged-chr3L-5804003-1	chr3L	5803978	5804028	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6216a	
Merged-chr3L-5804057-1	chr3L	5804032	5804082	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6216b	
Merged-chr2L-11004126-1	chr2L	11004101	11004151	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1421c	
Merged-chrX-17984541-1	chrX	17984516	17984566	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14239	
Merged-chr2R-8884763-1	chr2R	8884738	8884788	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3827b	
Merged-chr3R-12786321-1	chr3R	12786296	12786346	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10229b	
Merged-chrX-18540085-1	chrX	18540060	18540110	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14269	
Merged-chrX-18671509-1	chrX	18671484	18671534	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14280	
Merged-chr3R-1681446-1	chr3R	1681421	1681471	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8800	
Merged-chr3R-1708810-1	chr3R	1708785	1708835	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8803	
Merged-chrX-18737612-1	chrX	18737587	18737637	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14290	
Merged-chr3R-2171854-1	chr3R	2171829	2171879	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8829	
Merged-chr3L-14641569-1	chr3L	14641544	14641594	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7231	
Merged-chr3R-2232095-1	chr3R	2232070	2232120	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8846	
Merged-chrX-10700817-1	chrX	10700792	10700842	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13421a	
Merged-chr3R-2640146-1	chr3R	2640121	2640171	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_8890	
Merged-chr2L-6323782-1	chr2L	6323757	6323807	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_728b	
Merged-chr3L-15092175-1	chr3L	15092150	15092200	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7296	
Merged-chrX-11922463-1	chrX	11922438	11922488	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_13584b	
Merged-chr3L-14267489-1	chr3L	14267464	14267514	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_7173c	
Merged-chr2R-14827700-1	chr2R	14827675	14827725	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4623a	
Merged-chr2R-14827832-1	chr2R	14827807	14827857	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4623c	
Merged-chrX-581465-1	chrX	581440	581490	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_12386b	
Merged-chr3R-26886575-1	chr3R	26886550	26886600	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11808	
Merged-chr3R-27080616-1	chr3R	27080591	27080641	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11820	
Merged-chr2L-9521528-1	chr2L	9521503	9521553	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1183a	
Merged-chr2L-9521719-1	chr2L	9521694	9521744	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_1183c	
Merged-chr3R-27443689-1	chr3R	27443664	27443714	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11848	
Merged-chr3R-12821743-1	chr3R	12821718	12821768	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10240	
Merged-chr3R-12846782-1	chr3R	12846757	12846807	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10247	
Merged-chr3R-12931224-1	chr3R	12931199	12931249	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10264	
Merged-chr3R-27602602-1	chr3R	27602577	27602627	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11874	
Merged-chr3R-13151669-1	chr3R	13151644	13151694	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10273	
Merged-chr3R-13217051-1	chr3R	13217026	13217076	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10275	
Merged-chr3R-13220847-1	chr3R	13220822	13220872	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10279	
Merged-chr3R-13227090-1	chr3R	13227065	13227115	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10280	
Merged-chr2R-4567737-1	chr2R	4567712	4567762	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3201	
Merged-chr2R-4786124-1	chr2R	4786099	4786149	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3213	
Merged-chr2R-4810252-1	chr2R	4810227	4810277	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3223	
Merged-chr2R-4827392-1	chr2R	4827367	4827417	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3226	
Merged-chr2R-16559658-1	chr2R	16559633	16559683	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4835	
Merged-chr2R-16585414-1	chr2R	16585389	16585439	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4836	
Merged-chr2R-4839820-1	chr2R	4839795	4839845	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3231	
Merged-chr2R-4894444-1	chr2R	4894419	4894469	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3238	
Merged-chr3R-4650162-1	chr3R	4650137	4650187	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_9170a	
Merged-chr2R-4971864-1	chr2R	4971839	4971889	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3250	
Merged-chr2R-4974163-1	chr2R	4974138	4974188	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3251	
Merged-chr2L-4351504-1	chr2L	4351479	4351529	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_485d	
Merged-chr2R-5020991-1	chr2R	5020966	5021016	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3267	
Merged-chr2R-16944660-1	chr2R	16944635	16944685	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_4878	
Merged-chr2R-5045341-1	chr2R	5045316	5045366	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3275	
Merged-chr2L-2857103-1	chr2L	2857078	2857128	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_327b	
Merged-chr2R-5139508-1	chr2R	5139483	5139533	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3288	
Merged-chr3L-11085491-1	chr3L	11085466	11085516	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6783b	
Merged-chr3R-17603502-1	chr3R	17603477	17603527	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10792a	
Merged-chr2R-5170681-1	chr2R	5170656	5170706	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3291	
Merged-chr3L-11086028-1	chr3L	11086003	11086053	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6784c	
Merged-chr3L-9487268-1	chr3L	9487243	9487293	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_6625b	
Merged-chrX-19531233-1	chrX	19531208	19531258	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_14388c	
Merged-chr3R-17615442-1	chr3R	17615417	17615467	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_10795b	
Merged-chr2R-4502251-1	chr2R	4502226	4502276	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_3183b	
Merged-chr3R-27406428-1	chr3R	27406403	27406453	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11839a	
Merged-chr3R-27406854-1	chr3R	27406829	27406879	+	0.000000	Elba3_ChIPnexus_sumit_q10.bed	1			Elba3_ChIPnexus_peak_11839d	
