#name (cmd = mergePeaks -d given wtInsv__insvInsv wtElba3__elba3Elba3 wtElba2__elba2Elba2 wtElba1__elba1Elba1 -venn merge_major_given_venn.txt)	chr	start	end	strand	Stat	Parent files	Total subpeaks	wtInsv__insvInsv	wtElba3__elba3Elba3	wtElba2__elba2Elba2	wtElba1__elba1Elba1
Merged-chr2R-5053214-1	chr2R	5053114	5053315	+	0	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_1596		
Merged-chr2R-5087775-1	chr2R	5087564	5087986	+	0	wtElba3__elba3Elba3	1		diff__wtElba3_q20__elba3Elba3_q20_peak_1599		
Merged-chr2L-2770123-2	chr2L	2769845	2770401	+	0	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_159a,diff__wtElba3_q20__elba3Elba3_q20_peak_159b		
Merged-chr2R-11819096-2	chr2R	11818549	11819644	+	0	wtElba3__elba3Elba3	2		diff__wtElba3_q20__elba3Elba3_q20_peak_2119a,diff__wtElba3_q20__elba3Elba3_q20_peak_2119b		
Merged-chr2L-11987949-4	chr2L	11987525	11988498	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_800a,diff__wtElba3_q20__elba3Elba3_q20_peak_800b,diff__wtElba3_q20__elba3Elba3_q20_peak_800c		diff__wtElba1_q20__elba1Elba1_q20_peak_418
Merged-chr3L-20764915-4	chr3L	20764498	20765452	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_4110a,diff__wtElba3_q20__elba3Elba3_q20_peak_4110b		diff__wtElba1_q20__elba1Elba1_q20_peak_2117a,diff__wtElba1_q20__elba1Elba1_q20_peak_2117b
Merged-chr2R-8500709-2	chr2R	8500303	8501206	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1880a		diff__wtElba1_q20__elba1Elba1_q20_peak_1012b
Merged-chr2R-6707416-2	chr2R	6706903	6707717	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1720b		diff__wtElba1_q20__elba1Elba1_q20_peak_921
Merged-chr3L-20772214-4	chr3L	20771801	20772576	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_4112a,diff__wtElba3_q20__elba3Elba3_q20_peak_4112b		diff__wtElba1_q20__elba1Elba1_q20_peak_2118,diff__wtElba1_q20__elba1Elba1_q20_peak_2119
Merged-chr2R-6711136-4	chr2R	6710621	6711565	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_1722a,diff__wtElba3_q20__elba3Elba3_q20_peak_1722b,diff__wtElba3_q20__elba3Elba3_q20_peak_1722c		diff__wtElba1_q20__elba1Elba1_q20_peak_922
Merged-chr3L-4257582-3	chr3L	4257060	4257969	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_3072a,diff__wtElba3_q20__elba3Elba3_q20_peak_3072b		diff__wtElba1_q20__elba1Elba1_q20_peak_1595
Merged-chr3R-213398-2	chr3R	212943	213737	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4274b		diff__wtElba1_q20__elba1Elba1_q20_peak_2220a
Merged-chr3R-229342-3	chr3R	228746	229755	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_4279a,diff__wtElba3_q20__elba3Elba3_q20_peak_4279b		diff__wtElba1_q20__elba1Elba1_q20_peak_2224
Merged-chr2L-12002187-2	chr2L	12002015	12002347	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_802		diff__wtElba1_q20__elba1Elba1_q20_peak_419
Merged-chr2L-12020734-2	chr2L	12020392	12021078	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_806		diff__wtElba1_q20__elba1Elba1_q20_peak_425a
Merged-chr2L-12063073-2	chr2L	12062819	12063375	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_810		diff__wtElba1_q20__elba1Elba1_q20_peak_427
Merged-chr2L-12497330-2	chr2L	12497066	12497532	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_831		diff__wtElba1_q20__elba1Elba1_q20_peak_438
Merged-chr2L-12620593-2	chr2L	12620398	12620739	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_844		diff__wtElba1_q20__elba1Elba1_q20_peak_448
Merged-chr2L-12658952-2	chr2L	12658801	12659126	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_846		diff__wtElba1_q20__elba1Elba1_q20_peak_450
Merged-chr2L-12681159-2	chr2L	12680827	12681376	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_849		diff__wtElba1_q20__elba1Elba1_q20_peak_452
Merged-chr2L-12696134-2	chr2L	12695915	12696348	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_852		diff__wtElba1_q20__elba1Elba1_q20_peak_454
Merged-chr2L-12707773-2	chr2L	12707618	12707928	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_855		diff__wtElba1_q20__elba1Elba1_q20_peak_455
Merged-chr2L-13296967-2	chr2L	13296734	13297157	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_884		diff__wtElba1_q20__elba1Elba1_q20_peak_471
Merged-chr2L-13374227-2	chr2L	13373937	13374410	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_889		diff__wtElba1_q20__elba1Elba1_q20_peak_472
Merged-chr2L-13378429-2	chr2L	13378267	13378595	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_890		diff__wtElba1_q20__elba1Elba1_q20_peak_473
Merged-chr3L-19778128-2	chr3L	19777957	19778302	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4007		diff__wtElba1_q20__elba1Elba1_q20_peak_2068
Merged-chr3R-20340507-3	chr3R	20340131	20340809	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_5611		diff__wtElba1_q20__elba1Elba1_q20_peak_2937a,diff__wtElba1_q20__elba1Elba1_q20_peak_2937b
Merged-chr3L-19786670-2	chr3L	19786430	19786909	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4011		diff__wtElba1_q20__elba1Elba1_q20_peak_2070
Merged-chr3R-20625414-2	chr3R	20625231	20625592	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5631		diff__wtElba1_q20__elba1Elba1_q20_peak_2945
Merged-chr3R-20748315-2	chr3R	20748029	20748595	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5651		diff__wtElba1_q20__elba1Elba1_q20_peak_2954
Merged-chrX-21223491-3	chrX	21223145	21223796	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_7319a,diff__wtElba3_q20__elba3Elba3_q20_peak_7319b		diff__wtElba1_q20__elba1Elba1_q20_peak_3789
Merged-chr3L-20015919-2	chr3L	20015734	20016095	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4050		diff__wtElba1_q20__elba1Elba1_q20_peak_2086
Merged-chr3R-20870814-2	chr3R	20870632	20871029	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5663		diff__wtElba1_q20__elba1Elba1_q20_peak_2959a
Merged-chr3R-20875889-2	chr3R	20875350	20876166	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5664		diff__wtElba1_q20__elba1Elba1_q20_peak_2960
Merged-chr3R-20911621-2	chr3R	20911470	20911762	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5673		diff__wtElba1_q20__elba1Elba1_q20_peak_2963
Merged-chr3L-20306733-2	chr3L	20306394	20306982	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4073		diff__wtElba1_q20__elba1Elba1_q20_peak_2101
Merged-chr3L-20349945-2	chr3L	20349708	20350176	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4077		diff__wtElba1_q20__elba1Elba1_q20_peak_2105
Merged-chr3L-20383652-2	chr3L	20383456	20383852	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4084		diff__wtElba1_q20__elba1Elba1_q20_peak_2108
Merged-chr3L-20423571-2	chr3L	20423277	20423864	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4089		diff__wtElba1_q20__elba1Elba1_q20_peak_2109
Merged-chr3R-21319656-2	chr3R	21319539	21319773	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5693		diff__wtElba1_q20__elba1Elba1_q20_peak_2967
Merged-chr2R-5378421-2	chr2R	5378229	5378642	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1619		diff__wtElba1_q20__elba1Elba1_q20_peak_870
Merged-chr2R-5436362-2	chr2R	5436216	5436491	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1624		diff__wtElba1_q20__elba1Elba1_q20_peak_875
Merged-chr2R-5734161-4	chr2R	5733784	5734527	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_1639		diff__wtElba1_q20__elba1Elba1_q20_peak_885a,diff__wtElba1_q20__elba1Elba1_q20_peak_885b,diff__wtElba1_q20__elba1Elba1_q20_peak_885c
Merged-chr2R-5839719-2	chr2R	5839428	5840060	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1647		diff__wtElba1_q20__elba1Elba1_q20_peak_887
Merged-chr2R-5914391-2	chr2R	5914110	5914858	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1657		diff__wtElba1_q20__elba1Elba1_q20_peak_889
Merged-chr2R-5964679-2	chr2R	5964535	5964837	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1668		diff__wtElba1_q20__elba1Elba1_q20_peak_892
Merged-chr2R-6013643-2	chr2R	6013423	6013937	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1677		diff__wtElba1_q20__elba1Elba1_q20_peak_896
Merged-chr2R-6126180-2	chr2R	6126001	6126418	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1678		diff__wtElba1_q20__elba1Elba1_q20_peak_897
Merged-chr2L-18695500-4	chr2L	18694947	18696170	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_1085a,diff__wtElba3_q20__elba3Elba3_q20_peak_1085b,diff__wtElba3_q20__elba3Elba3_q20_peak_1085c		diff__wtElba1_q20__elba1Elba1_q20_peak_572
Merged-chr2R-6197655-2	chr2R	6197468	6197864	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1682		diff__wtElba1_q20__elba1Elba1_q20_peak_899
Merged-chr3L-11555310-4	chr3L	11554651	11556170	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_3489a,diff__wtElba3_q20__elba3Elba3_q20_peak_3489b,diff__wtElba3_q20__elba3Elba3_q20_peak_3489c		diff__wtElba1_q20__elba1Elba1_q20_peak_1792
Merged-chr3L-2388301-4	chr3L	2387890	2388670	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	4		diff__wtElba3_q20__elba3Elba3_q20_peak_2931a,diff__wtElba3_q20__elba3Elba3_q20_peak_2931b		diff__wtElba1_q20__elba1Elba1_q20_peak_1529a,diff__wtElba1_q20__elba1Elba1_q20_peak_1529b
Merged-chr2L-15762574-2	chr2L	15762235	15762898	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_973b		diff__wtElba1_q20__elba1Elba1_q20_peak_511
Merged-chr3R-16419840-3	chr3R	16419476	16420149	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_5328a,diff__wtElba3_q20__elba3Elba3_q20_peak_5328b		diff__wtElba1_q20__elba1Elba1_q20_peak_2787
Merged-chr2L-13813875-2	chr2L	13813685	13814062	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_907		diff__wtElba1_q20__elba1Elba1_q20_peak_478
Merged-chr2L-13829786-2	chr2L	13829446	13830081	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_910		diff__wtElba1_q20__elba1Elba1_q20_peak_480
Merged-chr2L-14073232-2	chr2L	14073082	14073391	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_920		diff__wtElba1_q20__elba1Elba1_q20_peak_486
Merged-chr2L-15201959-2	chr2L	15201833	15202107	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_944		diff__wtElba1_q20__elba1Elba1_q20_peak_498
Merged-chr2L-15257640-2	chr2L	15257485	15257834	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_947		diff__wtElba1_q20__elba1Elba1_q20_peak_499
Merged-chr2L-15333504-2	chr2L	15333309	15333783	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_954		diff__wtElba1_q20__elba1Elba1_q20_peak_502
Merged-chr2L-16181745-2	chr2L	16181573	16181910	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_979		diff__wtElba1_q20__elba1Elba1_q20_peak_514
Merged-chr2L-16228875-2	chr2L	16228689	16229065	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_981		diff__wtElba1_q20__elba1Elba1_q20_peak_516
Merged-chrX-21240464-3	chrX	21239916	21240934	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_7322a,diff__wtElba3_q20__elba3Elba3_q20_peak_7322b		diff__wtElba1_q20__elba1Elba1_q20_peak_3790
Merged-chr3R-21705352-2	chr3R	21705179	21705495	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5706		diff__wtElba1_q20__elba1Elba1_q20_peak_2974
Merged-chr3R-21707847-2	chr3R	21707669	21708029	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5708		diff__wtElba1_q20__elba1Elba1_q20_peak_2975
Merged-chr3L-20764033-2	chr3L	20763797	20764191	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4109		diff__wtElba1_q20__elba1Elba1_q20_peak_2116
Merged-chr3R-21719217-2	chr3R	21719064	21719421	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5712		diff__wtElba1_q20__elba1Elba1_q20_peak_2979
Merged-chr3L-21003394-2	chr3L	21003245	21003544	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4128		diff__wtElba1_q20__elba1Elba1_q20_peak_2130
Merged-chr3R-21891122-2	chr3R	21890957	21891290	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5739		diff__wtElba1_q20__elba1Elba1_q20_peak_3003
Merged-chr3L-21021159-2	chr3L	21020945	21021415	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4131		diff__wtElba1_q20__elba1Elba1_q20_peak_2134
Merged-chr3R-21925053-2	chr3R	21924823	21925263	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5740		diff__wtElba1_q20__elba1Elba1_q20_peak_3004
Merged-chr3R-22035971-2	chr3R	22035810	22036161	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5741		diff__wtElba1_q20__elba1Elba1_q20_peak_3005
Merged-chr3L-21142412-2	chr3L	21142245	21142572	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4141		diff__wtElba1_q20__elba1Elba1_q20_peak_2141
Merged-chr3L-21431978-2	chr3L	21431797	21432138	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4156		diff__wtElba1_q20__elba1Elba1_q20_peak_2150
Merged-chr3L-21438957-2	chr3L	21438732	21439280	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4157		diff__wtElba1_q20__elba1Elba1_q20_peak_2151
Merged-chr3L-21483789-2	chr3L	21483574	21484142	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4160		diff__wtElba1_q20__elba1Elba1_q20_peak_2152
Merged-chr3L-21522363-2	chr3L	21522135	21522579	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4170		diff__wtElba1_q20__elba1Elba1_q20_peak_2159
Merged-chr3L-21529507-2	chr3L	21529083	21529903	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4173		diff__wtElba1_q20__elba1Elba1_q20_peak_2162
Merged-chr3L-21530144-2	chr3L	21529975	21530371	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4174		diff__wtElba1_q20__elba1Elba1_q20_peak_2163
Merged-chr3R-23064787-2	chr3R	23064334	23065113	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5780		diff__wtElba1_q20__elba1Elba1_q20_peak_3027
Merged-chr2R-19987039-3	chr2R	19986600	19987520	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_2697a,diff__wtElba3_q20__elba3Elba3_q20_peak_2697b		diff__wtElba1_q20__elba1Elba1_q20_peak_1406
Merged-chr3R-23107398-2	chr3R	23107187	23107721	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5786		diff__wtElba1_q20__elba1Elba1_q20_peak_3030
Merged-chr3L-21721587-2	chr3L	21721432	21721724	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4198		diff__wtElba1_q20__elba1Elba1_q20_peak_2172
Merged-chrX-16680709-3	chrX	16680120	16681227	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_7080a,diff__wtElba3_q20__elba3Elba3_q20_peak_7080b		diff__wtElba1_q20__elba1Elba1_q20_peak_3680
Merged-chr2R-6483864-2	chr2R	6483506	6484267	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1704		diff__wtElba1_q20__elba1Elba1_q20_peak_912
Merged-chr3L-11641866-3	chr3L	11641408	11642226	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_3491a,diff__wtElba3_q20__elba3Elba3_q20_peak_3491b		diff__wtElba1_q20__elba1Elba1_q20_peak_1793
Merged-chr2R-6763358-2	chr2R	6763111	6763646	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1728		diff__wtElba1_q20__elba1Elba1_q20_peak_925
Merged-chr2R-7191952-2	chr2R	7191684	7192234	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1758		diff__wtElba1_q20__elba1Elba1_q20_peak_940
Merged-chr2R-7206138-2	chr2R	7205972	7206305	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1762		diff__wtElba1_q20__elba1Elba1_q20_peak_942
Merged-chr2R-7248325-2	chr2R	7248120	7248483	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1764		diff__wtElba1_q20__elba1Elba1_q20_peak_945
Merged-chr2R-7286706-2	chr2R	7286532	7286875	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1768		diff__wtElba1_q20__elba1Elba1_q20_peak_950
Merged-chr2R-7363233-2	chr2R	7363021	7363432	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1770		diff__wtElba1_q20__elba1Elba1_q20_peak_951
Merged-chr2R-7410790-2	chr2R	7410643	7410929	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1771		diff__wtElba1_q20__elba1Elba1_q20_peak_952
Merged-chr2R-7566748-2	chr2R	7566267	7567069	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1790		diff__wtElba1_q20__elba1Elba1_q20_peak_962
Merged-chr2R-7627006-2	chr2R	7626846	7627166	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_1796		diff__wtElba1_q20__elba1Elba1_q20_peak_966
Merged-chr3R-277830-3	chr3R	277355	278546	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	3		diff__wtElba3_q20__elba3Elba3_q20_peak_4293a,diff__wtElba3_q20__elba3Elba3_q20_peak_4293b		diff__wtElba1_q20__elba1Elba1_q20_peak_2234
Merged-chr3R-23742687-2	chr3R	23742473	23742888	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5805		diff__wtElba1_q20__elba1Elba1_q20_peak_3040
Merged-chr3R-23750927-2	chr3R	23750687	23751250	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5808		diff__wtElba1_q20__elba1Elba1_q20_peak_3041
Merged-chr3R-23757552-2	chr3R	23757433	23757687	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5809		diff__wtElba1_q20__elba1Elba1_q20_peak_3043
Merged-chr3L-21803643-2	chr3L	21803375	21803887	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4200		diff__wtElba1_q20__elba1Elba1_q20_peak_2174
Merged-chr3L-21804322-2	chr3L	21804099	21804540	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4201		diff__wtElba1_q20__elba1Elba1_q20_peak_2175
Merged-chr3L-21815074-2	chr3L	21814857	21815286	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4203		diff__wtElba1_q20__elba1Elba1_q20_peak_2177
Merged-chr3R-23772270-2	chr3R	23771978	23772527	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5813		diff__wtElba1_q20__elba1Elba1_q20_peak_3045
Merged-chr3R-23773581-2	chr3R	23773138	23773885	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5815		diff__wtElba1_q20__elba1Elba1_q20_peak_3046
Merged-chr3R-23774607-2	chr3R	23774298	23774895	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5816		diff__wtElba1_q20__elba1Elba1_q20_peak_3047
Merged-chr3R-23779574-2	chr3R	23779213	23779997	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5818		diff__wtElba1_q20__elba1Elba1_q20_peak_3048
Merged-chr3R-24094347-2	chr3R	24094172	24094555	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5820		diff__wtElba1_q20__elba1Elba1_q20_peak_3050
Merged-chr3L-22256638-2	chr3L	22256521	22256766	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4221		diff__wtElba1_q20__elba1Elba1_q20_peak_2186
Merged-chr3L-22558040-2	chr3L	22557843	22558271	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_4228		diff__wtElba1_q20__elba1Elba1_q20_peak_2189
Merged-chr3R-24521989-2	chr3R	24521790	24522216	+	0	wtElba3__elba3Elba3|wtElba1__elba1Elba1	2		diff__wtElba3_q20__elba3Elba3_q20_peak_5837		diff__wtElba1_q20__elba1Elba1_q20_peak_3059
